id,text,document_id,location_id,sentence_id
404041,Edinburgh,477,14871,404041
404042,Edinburgh,477,14871,404042
404043,Edinburgh,477,14871,404043
404044,Edinburgh,477,14871,404044
404058,Lothian Road,477,35134,404058
404059,Princes Street,477,35012,404059
404073,Warrender Park Terrace,477,36068,404073
404074,the Meadows,477,35135,404074
404075,Warrender Park Terrace,477,36068,404075
404076,George Square,477,35204,404076
404080,the Meadows,477,35135,404080
404081,Warrender Park Terrace,477,36068,404081
404085,Scotland Street,477,35243,404085
404086,India Street,477,35242,404086
404087,Scotland Street,477,35243,404087
404089,Dominion Cinema,477,35802,404089
404090,Morningside Road,477,36117,404090
404091,Dominion Cinema,477,35802,404091
404095,Scotland Street,477,35243,404095
404096,Canny Man's,477,35332,404096
404097,Leith,477,25100,404097
404098,Scotland Street,477,35243,404098
404100,Edinburgh,477,14871,404100
404101,Scotland Street,477,35243,404101
404102,Leith,477,25100,404102
404103,Edinburgh,477,14871,404103
404105,Morningside,477,35253,404105
404106,Edinburgh,477,14871,404106
404107,Edinburgh,477,14871,404107
404108,Holy Corner,477,35258,404108
404109,Morningside,477,35253,404109
404111,Edinburgh,477,14871,404111
404112,Dundas Street,477,35303,404112
404118,Drummond Place,477,36051,404118
404119,Abercromby Place,477,4968,404119
404121,Edinburgh,477,14871,404121
404122,Abercromby Place,477,4968,404122
404127,Drummond Place,477,36051,404127
404131,South Clerk Street,477,35597,404131
404132,Lothian Road,477,35134,404132
404133,Lothian Road,477,35134,404133
404134,Edinburgh,477,14871,404134
404138,Holy Corner,477,35258,404138
404145,Edinburgh,477,14871,404145
404147,Edinburgh,477,14871,404147
404150,Holy Corner,477,35258,404150
404151,Stockbridge,477,31094,404151
404153,Edinburgh,477,14871,404153
404154,Edinburgh,477,14871,404154
404155,Morningside,477,35253,404155
404160,Dundas Street,477,35303,404160
404161,Scotland Street,477,35243,404161
404163,Bonaly,477,18358,404163
404165,Bonaly,477,18358,404165
404167,Lothian Road,477,35134,404167
404171,Buccleuch Place,477,8657,404171
404175,Edinburgh,477,14871,404175
404176,Buccleuch Place,477,8657,404176
404177,Forrest Road,477,36164,404177
404178,George Square,477,35204,404178
404181,Edinburgh,477,14871,404181
404183,Scotland Street,477,35243,404183
404184,Stockbridge,477,31094,404184
404186,Stockbridge,477,31094,404186
404189,Scotland Street,477,35243,404189
404195,Edinburgh,477,14871,404195
404196,Edinburgh,477,14871,404196
404200,New Town,477,35036,404200
404201,India Street,477,35242,404201
404202,Heriot Row,477,31037,404202
404203,Dundas Street,477,35303,404203
404204,Dalkeith Road,477,7130,404204
404206,Arthur's Seat,477,759,404206
404207,Murrayfield,477,31135,404207
404208,East Preston Street,477,36166,404208
404209,South Clerk Street,477,35597,404209
404210,Surgeons' Hall,477,36120,404210
404211,Edinburgh,477,14871,404211
404212,Queen Street,477,32845,404212
404224,Edinburgh,477,14871,404224
404227,Cumberland Street,477,1675,404227
404228,Stockbridge,477,31094,404228
404233,Scotland Street,477,35243,404233
404234,Drummond Place,477,36051,404234
404235,Dundas Street,477,35303,404235
404236,Merchiston Crescent,477,35282,404236
404237,Spylaw Road,477,35283,404237
404238,Drummond Place,477,36051,404238
404242,Edinburgh,477,14871,404242
404253,Queen Street,477,32845,404253
404254,Queen Street,477,32845,404254
404260,Edinburgh,477,14871,404260
404284,Edinburgh,477,14871,404284
404287,Princes Street Gardens,477,35288,404287
404288,Jenners,477,35120,404288
404296,India Street,477,35242,404296
404297,New Town,477,35036,404297
404298,India Street,477,35242,404298
404299,India Street,477,35242,404299
404300,India Street,477,35242,404300
404301,Corstorphine,477,257,404301
404302,Colinton,477,1678,404302
404303,Blackford Pond,477,35581,404303
404304,Corstorphine,477,257,404304
404305,Corstorphine,477,257,404305
404306,Corstorphine,477,257,404306
404307,Ann Street,477,1257,404307
404308,Ann Street,477,1257,404308
404309,Ann Street,477,1257,404309
404310,Moray Place,477,31145,404310
404311,Moray Place,477,31145,404311
404312,Water of Leith,477,35137,404312
404313,Edinburgh,477,14871,404313
404314,Moray Place,477,31145,404314
404315,Moray Place,477,31145,404315
404316,India Street,477,35242,404316
404317,India Street,477,35242,404317
404319,Moray Place,477,31145,404319
404321,India Street,477,35242,404321
404322,Moray Place,477,31145,404322
404323,Edinburgh,477,14871,404323
404324,Leith,477,25100,404324
404325,Queen Street,477,32845,404325
404326,Scotland Street,477,35243,404326
404329,Drummond Place,477,36051,404329
404330,Queen Street,477,32845,404330
404334,Moray Place,477,31145,404334
404335,India Street,477,35242,404335
404336,Darnaway Street,477,35278,404336
404337,Moray Place,477,31145,404337
404338,New Town,477,35036,404338
404339,India Street,477,35242,404339
404342,India Street,477,35242,404342
404343,Northumberland Street,477,35487,404343
404344,Northumberland Street,477,35487,404344
404345,India Street,477,35242,404345
404346,India Street,477,35242,404346
404347,Moray Place,477,31145,404347
404348,India Street,477,35242,404348
404349,India Street,477,35242,404349
404350,India Street,477,35242,404350
404351,Moray Place,477,31145,404351
404352,Rutland Square,477,35294,404352
404353,Moray Place,477,31145,404353
404355,Moray Place,477,31145,404355
404356,Dundas Street,477,35303,404356
404357,Edinburgh,477,14871,404357
404358,Edinburgh,477,14871,404358
404359,Edinburgh,477,14871,404359
404360,Edinburgh,477,14871,404360
404362,Moray Place,477,31145,404362
404363,Moray Place,477,31145,404363
404364,India Street,477,35242,404364
404365,Moray Place,477,31145,404365
404366,Moray Place,477,31145,404366
404367,Moray Place,477,31145,404367
404377,Queen Street,477,32845,404377
404379,Chambers Street,477,21583,404379
404380,Chambers Street,477,21583,404380
404381,Edinburgh,477,14871,404381
404382,Scotland Street,477,35243,404382
404385,Dundas Street,477,35303,404385
404386,New Town,477,35036,404386
404389,Dundas Street,477,35303,404389
404390,Great King Street,477,35263,404390
404392,Scotland Street,477,35243,404392
404394,Scotland Street,477,35243,404394
404398,Scotland Street,477,35243,404398
404412,Scotland Street,477,35243,404412
404413,Scotland Street,477,35243,404413
404414,Gayfield Square,477,36170,404414
404421,Edinburgh,477,14871,404421
404423,Murrayfield,477,31135,404423
404424,Scotland Street,477,35243,404424
404425,Corstorphine,477,257,404425
404434,Scotland Street,477,35243,404434
404438,Edinburgh,477,14871,404438
404439,Moray Place,477,31145,404439
404440,Moray Place,477,31145,404440
404441,Edinburgh,477,14871,404441
404445,Warrender Park Terrace,477,36068,404445
404446,St Giles',477,35459,404446
404448,Warrender Park Terrace,477,36068,404448
404451,Moray Place,477,31145,404451
404452,Moray Place,477,31145,404452
404453,Moray Place,477,31145,404453
404457,Edinburgh,477,14871,404457
404473,Edinburgh,477,14871,404473
404475,Edinburgh,477,14871,404475
404476,Edinburgh,477,14871,404476
404477,Holy Corner,477,35258,404477
404478,Braid Hills Hotel,477,36172,404478
404479,Hillend,477,35062,404479
404480,Hillend,477,35062,404480
404483,Moray Place,477,31145,404483
404484,Heriot Row,477,31037,404484
404485,Edinburgh,477,14871,404485
404486,New Town,477,35036,404486
404487,Moray Place,477,31145,404487
404488,Moray Place,477,31145,404488
404489,New Town,477,35036,404489
404490,Moray House,477,36173,404490
404491,Gayfield Square,477,36170,404491
404493,Heriot Row,477,31037,404493
404494,Moray Place,477,31145,404494
404495,Cumberland Bar,477,35240,404495
404496,India Street,477,35242,404496
404497,New Town,477,35036,404497
404499,Moray Place,477,31145,404499
404500,Moray Place,477,31145,404500
404501,Moray Place,477,31145,404501
404525,Biggar Road,477,35326,404525
404526,Flotterstone Inn,477,36175,404526
404527,Turnhouse Hill,477,36176,404527
404528,Scald Law,477,36177,404528
404531,Glencorse Reservoir,477,36178,404531
404532,Scotland Street,477,35243,404532
404533,Scotland Street,477,35243,404533
404536,Edinburgh,477,14871,404536
404538,Scotland Street,477,35243,404538
404542,Merchiston,477,35045,404542
404543,Edinburgh,477,14871,404543
404546,Scotland Street,477,35243,404546
404555,Edinburgh,477,14871,404555
404557,Edinburgh,477,14871,404557
404558,Edinburgh,477,14871,404558
404559,Edinburgh,477,14871,404559
404560,Edinburgh,477,14871,404560
404561,Edinburgh,477,14871,404561
404562,Royal Edinburgh Hospital,477,36180,404562
404564,India Street,477,35242,404564
404565,Moray Place,477,31145,404565
404566,Moray Place,477,31145,404566
404567,Moray Place,477,31145,404567
404568,Moray Place,477,31145,404568
404569,Dundas Street,477,35303,404569
404570,Moray Place,477,31145,404570
404571,Moray Place,477,31145,404571
404574,Marchmont,477,35055,404574
404575,Moray Place,477,31145,404575
404576,Moray Place,477,31145,404576
404577,Moray Place,477,31145,404577
404581,Moray Place,477,31145,404581
404582,India Street,477,35242,404582
404583,Moray Place,477,31145,404583
404593,Drummond Place,477,36051,404593
404602,Drummond Place,477,36051,404602
404603,Scotland Street,477,35243,404603
404604,Scotland Street,477,35243,404604
404605,Edinburgh,477,14871,404605
404612,Edinburgh,477,14871,404612
404613,Edinburgh,478,14871,404613
404614,Edinburgh Academy,478,35771,404614
404616,Heriot Row,478,31037,404616
404620,Edinburgh,478,14871,404620
404622,Edinburgh,478,14871,404622
404623,Dundas Street,478,35259,404623
404625,Heriot Row,478,31037,404625
404630,Edinburgh,478,14871,404630
404638,Dundas Street,478,35259,404638
404639,Forth,478,247,404639
404640,Princes Street,478,35012,404640
404641,Edinburgh,478,14871,404641
404642,Morningside,478,35253,404642
404643,Royal Edinburgh Hospital,478,36180,404643
404645,Edinburgh,478,14871,404645
404648,Edinburgh,478,14871,404648
404651,Edinburgh,478,14871,404651
404655,Dalkeith,478,1101,404655
404656,Dalkeith,478,1101,404656
404659,Usher Hall,478,35559,404659
404663,Dundas Street,478,35259,404663
404664,Prestonpans,478,31097,404664
404665,Prestonpans,478,31097,404665
404666,Bruntsfield,478,1666,404666
404668,the Meadows,478,35135,404668
404669,George Square,478,36142,404669
404670,Old Town,478,27925,404670
404671,Holyrood,478,25212,404671
404673,Edinburgh,478,14871,404673
404675,Marchmont,478,35055,404675
404676,the Meadows,478,35135,404676
404682,Grange Road,478,36185,404682
404684,Bruntsfield,478,1666,404684
404685,Harrison Gardens,478,36186,404685
404686,Merchiston Crescent,478,35282,404686
404687,Napier University,478,35313,404687
404690,Holy Corner,478,35258,404690
404691,Bruntsfield,478,1666,404691
404692,Merchiston Crescent,478,35282,404692
404698,St Mary's Episcopal Cathedral,478,35488,404698
404699,Victoria Street,478,36187,404699
404700,Warriston Crematorium,478,35784,404700
404701,Edinburgh,478,14871,404701
404706,Edinburgh,478,14871,404706
404717,Edinburgh,478,14871,404717
404718,Stockbridge,478,31094,404718
404723,Water of Leith,478,35137,404723
404724,Arthur's Seat,478,2094,404724
404726,Scottish National Gallery of Modern Art,478,36190,404726
404728,Haymarket,478,36130,404728
404730,Morningside Road,478,36117,404730
404731,Edinburgh,478,14871,404731
404732,Grassmarket,478,35359,404732
404735,Chambers Street,478,14135,404735
404739,Bruntsfield,478,1666,404739
404740,Church Hill,478,23988,404740
404741,Edinburgh,478,14871,404741
404742,Edinburgh,478,14871,404742
404744,Edinburgh,478,14871,404744
404745,Edinburgh,478,14871,404745
404748,Church Hill,478,23988,404748
404749,West Grange House,478,36084,404749
404756,Dalkeith,478,1101,404756
404757,Dalkeith,478,1101,404757
404759,Dalkeith,478,1101,404759
404760,Edinburgh,478,14871,404760
404761,West End,478,31572,404761
404762,Harrison Gardens,478,36186,404762
404763,Edinburgh,478,14871,404763
404764,Princes Street Gardens,478,35288,404764
404768,Edinburgh,478,14871,404768
404769,Lothian Road,478,31090,404769
404770,Redford,478,35798,404770
404771,Lothian Road,478,31090,404771
404772,Edinburgh,478,14871,404772
404773,Charlotte Square,478,2222,404773
404780,Charlotte Square,478,2222,404780
404782,Charlotte Square,478,2222,404782
404784,Charlotte Square,478,2222,404784
404786,Dalkeith,478,1101,404786
404788,Morningside,478,35253,404788
404791,Edinburgh,478,14871,404791
404802,Ann Street,478,1257,404802
404803,Learmonth Terrace,478,36196,404803
404804,Ann Street,478,1257,404804
404805,Edinburgh,478,14871,404805
404806,Dean Terrace,478,36197,404806
404809,Ann Street,478,1257,404809
404813,Edinburgh,478,14871,404813
404816,Biggar Road,478,35326,404816
404818,Edinburgh,478,14871,404818
404820,Roslin,478,36199,404820
404821,Dalkeith,478,1101,404821
404829,the Meadows,478,35135,404829
404831,Morrison Street,479,36201,404831
404832,Edinburgh,479,14871,404832
404833,Edinburgh,479,14871,404833
404834,Southside,479,35022,404834
404835,Edinburgh,479,14871,404835
404836,Tollcross,479,35123,404836
404837,Newington,479,35124,404837
404838,Forth,479,247,404838
404840,Edinburgh,479,14871,404840
404841,Edinburgh,479,14871,404841
404842,Princes Street,479,35266,404842
404843,Princes Street,479,35266,404843
404844,Stockbridge,479,31094,404844
404846,The Meadows,479,35135,404846
404848,Princes Street,479,35266,404848
404849,Greyfriars Bobby,479,35131,404849
404850,Edinburgh,479,14871,404850
404851,Princes Street,479,35266,404851
404852,Princes Street,479,35266,404852
404853,Princes Street,479,35266,404853
404854,Haymarket,479,36130,404854
404855,Leith,479,25100,404855
404856,Edinburgh,479,14871,404856
404857,Royal Mile,479,35119,404857
404858,St Giles,479,35796,404858
404859,St Andrew Square,479,35264,404859
404860,St Andrew Square,479,35264,404860
404861,New Town,479,35036,404861
404862,Scottish Parliament,479,35269,404862
404863,Edinburgh,479,14871,404863
404865,Scottish Parliament,479,35269,404865
404867,Lothian Road,479,35134,404867
404868,Lothian Road,479,35134,404868
404869,Lasswade,479,36203,404869
404871,Lasswade,479,36203,404871
404873,Edinburgh,479,14871,404873
404874,Old Town,479,27925,404874
404875,Holyrood,479,25212,404875
404879,Edinburgh,479,14871,404879
404880,Princes Street,479,35266,404880
404881,the Meadows,479,35300,404881
404882,Newington,479,35124,404882
404883,Royal Hospital for Sick Children,479,36205,404883
404884,Edinburgh,479,14871,404884
404885,Edinburgh,479,14871,404885
404886,Edinburgh,479,14871,404886
404887,Edinburgh,479,14871,404887
404888,Tron,479,35881,404888
404889,Grassmarket,479,35359,404889
404891,Edinburgh,479,14871,404891
404897,Edinburgh,479,14871,404897
404898,Newington,479,35124,404898
404899,Edinburgh,479,14871,404899
404900,Edinburgh,479,14871,404900
404902,Edinburgh,479,14871,404902
404903,Edinburgh,479,14871,404903
404904,the Meadows,479,35300,404904
404905,Edinburgh,479,14871,404905
404906,Princes Street,479,35266,404906
404907,Lothian Road,479,35134,404907
404908,Tollcross,479,35123,404908
404909,Royal Mile,479,35119,404909
404910,Holyrood Park,479,35590,404910
404911,Torness,479,36207,404911
404913,Edinburgh,479,14871,404913
404915,Edinburgh,479,14871,404915
404918,Edinburgh,479,14871,404918
404926,Edinburgh,479,14871,404926
404933,Newington,479,35124,404933
404934,Forth,479,247,404934
404935,Arthur's Seat,479,1202,404935
404936,Arthur's Seat,479,1202,404936
404937,Edinburgh,479,14871,404937
404939,Calton Hill,479,188,404939
404942,Calton,479,1624,404942
404943,Princes Street,479,35266,404943
404944,Waterloo Place,479,35669,404944
404946,Princes Street,479,35266,404946
404947,New Town,479,35036,404947
404948,Edinburgh,479,14871,404948
404949,New Town,479,35036,404949
404950,Dundas Street,480,35259,404950
404951,Edinburgh,480,14871,404951
404952,Dundas Street,480,35259,404952
404953,Edinburgh,480,14871,404953
404954,Dundas Street,480,35259,404954
404968,Edinburgh,480,14871,404968
404970,Edinburgh,480,14871,404970
404971,Edinburgh,480,14871,404971
404972,High Street,480,25141,404972
404973,Edinburgh,480,14871,404973
404974,the Meadows,480,35300,404974
404975,Marchmont,480,35055,404975
404976,Forth,480,247,404976
404977,Edinburgh,480,14871,404977
404978,Bruntsfield,480,1666,404978
404982,Merchiston Crescent,480,35282,404982
404983,Colinton Road,480,36210,404983
404989,Edinburgh,480,14871,404989
404992,St Stephen Street,480,35317,404992
404997,St Stephen Street,480,35317,404997
404999,Edinburgh,480,14871,404999
405000,Edinburgh,480,14871,405000
405003,St Stephen Street,480,35317,405003
405006,St Stephen Street,480,35317,405006
405007,Edinburgh,480,14871,405007
405008,New Town,480,35036,405008
405009,Royal Circus,480,35477,405009
405010,Castle Street,480,223,405010
405011,Gloucester Lane,480,36213,405011
405012,Heriot Row,480,31037,405012
405013,Gloucester Lane,480,36213,405013
405014,Gloucester Lane,480,36213,405014
405015,Heriot Row,480,31037,405015
405016,Darnaway Street,480,35278,405016
405017,Heriot Row,480,31037,405017
405018,Heriot Row,480,31037,405018
405023,Wemyss Place,480,36214,405023
405024,Heriot Row,480,31037,405024
405025,Heriot Row,480,31037,405025
405026,Castle Street,480,223,405026
405027,Hill Street,480,36215,405027
405039,Edinburgh,480,14871,405039
405042,National Library of Scotland,480,36008,405042
405043,National Library of Scotland,480,36008,405043
405045,St Stephen Street,480,35317,405045
405068,Murrayfield,480,31135,405068
405071,Ramsay Garden,480,36219,405071
405081,George Square,480,35517,405081
405086,Edinburgh,480,14871,405086
405087,Bruntsfield,480,1666,405087
405088,Bruntsfield Place,480,35286,405088
405089,Merchiston Crescent,480,35282,405089
405090,Castle Road,480,13581,405090
405091,Rutland Square,480,35294,405091
405092,Princes Street,480,35266,405092
405094,Caledonian Hotel,480,7761,405094
405097,Rutland Square,480,35294,405097
405099,Prestonfield House,480,36220,405099
405101,New Town,480,35036,405101
405102,St Stephen Street,480,35317,405102
405105,Dundas Street,480,35259,405105
405109,Edinburgh,480,14871,405109
405114,Edinburgh,480,14871,405114
405115,St Stephen Street,480,35317,405115
405116,Stockbridge,480,31094,405116
405117,the Meadows,480,35300,405117
405118,Howe Street,480,35248,405118
405119,Howe Street,480,35248,405119
405120,Merchiston,480,35045,405120
405122,St Stephen Street,480,35317,405122
405123,Clarence Street,480,24227,405123
405127,Glasgow Road,480,35800,405127
405128,Glasgow Road,480,35800,405128
405134,West Grange House,480,36084,405134
405140,Edinburgh,480,14871,405140
405151,Bruntsfield,480,1666,405151
405162,Morningside,480,35253,405162
405164,Stockbridge,480,31094,405164
405165,Henderson Row,480,35293,405165
405166,Queen's Hall,480,35262,405166
405168,Edinburgh,480,14871,405168
405169,Edinburgh,480,14871,405169
405172,Auchendinny,480,26075,405172
405174,Royal Society of Edinburgh,480,36223,405174
405182,Edinburgh,480,14871,405182
405185,Edinburgh,480,14871,405185
405191,Edinburgh,480,14871,405191
405198,Edinburgh,480,14871,405198
405203,Edinburgh,480,14871,405203
405204,Edinburgh,480,14871,405204
405205,Edinburgh,480,14871,405205
405213,Edinburgh,480,14871,405213
405214,Holyrood,480,25212,405214
405217,Edinburgh,480,14871,405217
405218,Arthur's Seat,480,1202,405218
405220,Edinburgh,480,14871,405220
405221,Edinburgh,480,14871,405221
405225,Edinburgh,480,14871,405225
405228,Edinburgh,480,14871,405228
405230,Morningside Road,480,35297,405230
405231,Lothian Road,480,35134,405231
405242,St Vincent Street,480,35475,405242
405247,Leith,480,25100,405247
405251,St Stephen Street,480,35317,405251
405257,Edinburgh,480,14871,405257
405259,Edinburgh,480,14871,405259
405261,Edinburgh,480,14871,405261
405263,Bruntsfield,480,1666,405263
405266,Bruntsfield,480,1666,405266
405267,Merchiston Crescent,480,35282,405267
405270,Edinburgh,481,14871,405270
405273,Usher Hall,481,35559,405273
405274,Edinburgh,481,14871,405274
405281,Usher Hall,481,35559,405281
405283,Usher Hall,481,35559,405283
405285,Hanover Street,481,35042,405285
405288,Edinburgh,481,14871,405288
405290,Bruntsfield,481,1666,405290
405300,Usher Hall,481,35559,405300
405301,Marchmont,481,35055,405301
405302,the Meadows,481,35300,405302
405304,Usher Hall,481,35559,405304
405305,Edinburgh,481,14871,405305
405306,Edinburgh,481,14871,405306
405307,Edinburgh,481,14871,405307
405308,Edinburgh,481,14871,405308
405311,Edinburgh,481,14871,405311
405312,Edinburgh,481,14871,405312
405315,Usher Hall,481,35559,405315
405316,Usher Hall,481,35559,405316
405326,Usher Hall,481,35559,405326
405331,West Port,481,35738,405331
405332,Cowgate,481,1079,405332
405333,Edinburgh,481,14871,405333
405336,Usher Hall,481,35559,405336
405340,Great King Street,481,35263,405340
405341,Edinburgh,481,14871,405341
405342,Edinburgh,481,14871,405342
405344,Calton Hill,481,188,405344
405345,Edinburgh,481,14871,405345
405346,Edinburgh,481,14871,405346
405349,Edinburgh,481,14871,405349
405350,Edinburgh,481,14871,405350
405351,Charlotte Square,481,2222,405351
405352,Usher Hall,481,35559,405352
405356,Scottish Parliament,481,35269,405356
405358,Bruntsfield,481,1666,405358
405371,Edinburgh,481,14871,405371
405372,Usher Hall,481,35559,405372
405373,Usher Hall,481,35559,405373
405378,Firth of Forth,481,189,405378
405382,Warrender Park Terrace,481,36068,405382
405387,Warrender Park Terrace,481,36068,405387
405388,Bruntsfield Avenue,481,35960,405388
405393,Warrender Park Terrace,481,36068,405393
405394,the Meadows,481,35300,405394
405401,the Meadows,481,35300,405401
405404,Edinburgh,481,14871,405404
405406,West End,481,31572,405406
405407,Edinburgh,481,14871,405407
405408,Usher Hall,481,35559,405408
405409,Warrender Park Terrace,481,36068,405409
405410,University of Edinburgh,481,35530,405410
405411,Edinburgh,481,14871,405411
405413,Bathgate,481,7116,405413
405414,Dundas Street,481,35259,405414
405415,Queen Street,481,32845,405415
405416,Manor Place,481,36234,405416
405417,New Town,481,35036,405417
405418,Heriot Row,481,31037,405418
405419,Dundas Street,481,35259,405419
405420,Great King Street,481,35263,405420
405421,New Town,481,35036,405421
405422,Dundas Street,481,35259,405422
405423,Northumberland Street,481,35487,405423
405424,Edinburgh,481,14871,405424
405425,Northumberland Street,481,35487,405425
405426,New Town,481,35036,405426
405427,New Town,481,35036,405427
405428,Merchiston,481,35045,405428
405429,Morningside,481,35253,405429
405430,Edinburgh,481,14871,405430
405433,Northumberland Street,481,35487,405433
405434,Nelson Street,481,35469,405434
405436,Nelson Street,481,35469,405436
405437,Nelson Street,481,35469,405437
405438,Northumberland Street,481,35487,405438
405440,Nelson Street,481,35469,405440
405441,Warrender Park Terrace,481,36068,405441
405442,Edinburgh,481,14871,405442
405447,Edinburgh,481,14871,405447
405448,Stockbridge,481,31094,405448
405451,Morningside Road,481,35564,405451
405452,Dundas Street,481,35259,405452
405453,Northumberland Street,481,35487,405453
405454,Nelson Street,481,35469,405454
405455,Nelson Street,481,35469,405455
405456,Nelson Street,481,35469,405456
405457,Nelson Street,481,35469,405457
405459,Princes Street,481,27895,405459
405460,Edinburgh,481,14871,405460
405462,Great King Street,481,35263,405462
405469,Great King Street,481,35263,405469
405470,New Town,481,35036,405470
405471,Firth of Forth,481,189,405471
405472,Leith,481,25100,405472
405473,Edinburgh,481,14871,405473
405474,Prestonfield House,481,36220,405474
405476,Edinburgh,481,14871,405476
405481,Edinburgh,481,14871,405481
405484,Dundas Street,481,35259,405484
405485,Dundas Street,481,35259,405485
405486,Queen Street,481,32845,405486
405487,Thistle Street,481,35442,405487
405488,Thistle Street,481,35442,405488
405490,Bruntsfield,481,1666,405490
405496,Edinburgh,481,14871,405496
405497,West Grange House,481,36084,405497
405498,Morningside,481,35253,405498
405499,Bruntsfield,481,1666,405499
405500,St George's School for Girls,481,35811,405500
405503,Usher Hall,481,35559,405503
405504,Edinburgh,481,14871,405504
405506,Auchendinny,481,26075,405506
405507,North Charlotte Street,481,36072,405507
405508,Edinburgh,481,14871,405508
405510,Edinburgh,481,14871,405510
405512,Festival Theatre,481,35531,405512
405513,Leith,481,25100,405513
405514,Nelson Street,481,35469,405514
405515,Nelson Street,481,35469,405515
405516,Duddingston Loch,481,35503,405516
405517,Bruntsfield,481,1666,405517
405518,Merchiston Crescent,481,35282,405518
405519,Scotch Malt Whisky Society,481,35629,405519
405520,Leith,481,25100,405520
405521,Scotch Malt Whisky Society,481,35629,405521
405531,Edinburgh,481,14871,405531
405532,Edinburgh,481,14871,405532
405535,Edinburgh,481,14871,405535
405536,Edinburgh,481,14871,405536
405537,Usher Hall,481,35559,405537
405538,Usher Hall,481,35559,405538
405539,Jenners,481,35120,405539
405540,Edinburgh,481,14871,405540
405541,Edinburgh,481,14871,405541
405542,Jenners,481,35120,405542
405543,Bruntsfield,481,1666,405543
405544,Royal Museum of Scotland,481,36236,405544
405551,Ainslie Place,481,18374,405551
405553,Great King Street,481,35263,405553
405554,Bruntsfield,481,1666,405554
405555,Bruntsfield,481,1666,405555
405556,Great King Street,481,35263,405556
405557,Howe Street,481,35248,405557
405562,Heriot Row,481,31037,405562
405564,Edinburgh,481,14871,405564
405565,Chambers Street,481,14135,405565
405566,George IV Bridge,481,35287,405566
405567,Bruntsfield,481,1666,405567
405568,Merchiston Crescent,481,35282,405568
405569,Merchiston Crescent,481,35282,405569
405570,East Castle Road,481,36238,405570
405571,West Castle Road,481,36239,405571
405574,Edinburgh,481,14871,405574
405575,Edinburgh,481,14871,405575
405579,Tollcross,481,35123,405579
405580,Usher Hall,481,35559,405580
405583,Edinburgh,481,14871,405583
405584,St Mary's Street,481,35331,405584
405586,Jeffrey Street,481,36240,405586
405587,North Bridge,481,35511,405587
405588,Balmoral Hotel,481,16118,405588
405590,Canongate Kirk,481,13525,405590
405591,High Street,481,25141,405591
405596,Edinburgh,481,14871,405596
405598,Edinburgh,481,14871,405598
405600,Bruntsfield,481,1666,405600
405602,Edinburgh,481,14871,405602
405736,Edinburgh,482,14871,405736
405738,Royal Mile,482,35119,405738
405739,Marchmont,482,35055,405739
405740,Southside,482,35022,405740
405741,Leith,482,25100,405741
405742,Edinburgh,482,14871,405742
405743,Forrest Road,482,36164,405743
405744,Princes Street,482,35266,405744
405746,Blackhall,482,10724,405746
405747,Queensferry Road,482,31143,405747
405748,Cockburn Street,482,6986,405748
405749,Princes Street Gardens,482,35288,405749
405750,Old Town,482,27925,405750
405751,Stockbridge,482,31094,405751
405752,Comely Bank,482,4440,405752
405753,Craigleith Road,482,36251,405753
405787,Edinburgh,482,14871,405787
405788,Victoria Street,482,36187,405788
405790,Gorgie,482,35474,405790
405791,Moray House,482,36173,405791
405795,Charlotte Square,482,2222,405795
405796,Leith,482,25100,405796
405797,Leith,482,25100,405797
405814,High Street,482,25141,405814
405816,Edinburgh,482,14871,405816
405818,Leith,482,25100,405818
405835,Edinburgh,482,14871,405835
405908,High Street,482,25141,405908
405927,Forrest Road,482,36164,405927
405944,Leith,482,25100,405944
405951,High Street,482,25141,405951
406021,High Street,482,25141,406021
406033,King's Stables Road,483,36061,406033
406034,King's Stables Road,483,36061,406034
406035,Bruntsfield,483,1666,406035
406036,Bruntsfield,483,1666,406036
406037,Cumberland Bar,483,35240,406037
406038,Cumberland Bar,483,35240,406038
406040,Canongate Kirk,483,13525,406040
406041,Holyrood,483,25212,406041
406044,St Cuthbert's,483,36260,406044
406046,Canongate Kirk,483,13525,406046
406047,Holyrood,483,25212,406047
406050,St Cuthbert's,483,36260,406050
406056,Edinburgh,483,14871,406056
406058,Edinburgh,483,14871,406058
406059,Caledonian Hotel,483,7761,406059
406060,Princes Street Gardens,483,35288,406060
406061,Caledonian Hotel,483,7761,406061
406062,Princes Street Gardens,483,35288,406062
406072,King's Stables Road,483,36061,406072
406081,King's Stables Road,483,36061,406081
406093,Firth of Forth,483,189,406093
406098,Edinburgh,483,14871,406098
406101,Moray Place,483,31145,406101
406103,New Town,483,35036,406103
406104,Firth of Forth,483,189,406104
406109,Edinburgh,483,14871,406109
406112,Moray Place,483,31145,406112
406114,New Town,483,35036,406114
406121,Moray Place,483,31145,406121
406122,Moray Place,483,31145,406122
406135,Waverley Station,483,35020,406135
406138,Waverley Station,483,35020,406138
406149,Cumberland Bar,483,35240,406149
406150,Cumberland Bar,483,35240,406150
406152,Edinburgh,483,14871,406152
406155,Edinburgh,483,14871,406155
406159,Edinburgh,483,14871,406159
406160,Drummond Place,483,36051,406160
406161,Edinburgh,483,14871,406161
406162,Drummond Place,483,36051,406162
406163,Scotland Street,483,35243,406163
406164,Scotland Street,483,35243,406164
406167,Drummond Place,483,36051,406167
406168,Drummond Place,483,36051,406168
