id,text_x,document_id,location_id,text,lat,lon,title,forename,surname,pubyear,gender,genre
125223,Young Street,137,16280,Young Street,55.9529,-3.2055,"Spare Hours, second series", John,Brown,1866-01-01,m,short stories
125255,Broughton Place Church,137,16282,Broughton Place Church,55.959144,-3.187345,"Spare Hours, second series", John,Brown,1866-01-01,m,fiction
125255,Broughton Place Church,137,16282,Broughton Place Church,55.959144,-3.187345,"Spare Hours, second series", John,Brown,1866-01-01,m,short stories
125348,Gogar,137,16294,Gogar,55.938353,-3.33795,"Spare Hours, second series", John,Brown,1866-01-01,m,fiction
125348,Gogar,137,16294,Gogar,55.938353,-3.33795,"Spare Hours, second series", John,Brown,1866-01-01,m,short stories
125475,Rutland Street,137,16323,Rutland Street,55.9495,-3.2081,"Spare Hours, second series", John,Brown,1866-01-01,m,fiction
125475,Rutland Street,137,16323,Rutland Street,55.9495,-3.2081,"Spare Hours, second series", John,Brown,1866-01-01,m,short stories
125505,Minto House,137,16328,Minto House,55.947794,-3.189368,"Spare Hours, second series", John,Brown,1866-01-01,m,fiction
125505,Minto House,137,16328,Minto House,55.947794,-3.189368,"Spare Hours, second series", John,Brown,1866-01-01,m,short stories
125530,Ben Doran,137,16332,Ben Doran,55.933468,-3.1734884,"Spare Hours, second series", John,Brown,1866-01-01,m,fiction
125530,Ben Doran,137,16332,Ben Doran,55.933468,-3.1734884,"Spare Hours, second series", John,Brown,1866-01-01,m,short stories
125542,Black Wood,137,16334,Black Wood,55.901948,-2.68416,"Spare Hours, second series", John,Brown,1866-01-01,m,fiction
125542,Black Wood,137,16334,Black Wood,55.901948,-2.68416,"Spare Hours, second series", John,Brown,1866-01-01,m,short stories
127608,Old Town,141,90,Old Town,55.9471293,-3.2002511,Sights and sensations in Europe, Junius Henri,Browne,1871-01-01,m,non-fiction
127608,Old Town,141,90,Old Town,55.9471293,-3.2002511,Sights and sensations in Europe, Junius Henri,Browne,1871-01-01,m,travel
126497,Edinburgh,141,91,Edinburgh,55.949428,-3.192704,Sights and sensations in Europe, Junius Henri,Browne,1871-01-01,m,non-fiction
126497,Edinburgh,141,91,Edinburgh,55.949428,-3.192704,Sights and sensations in Europe, Junius Henri,Browne,1871-01-01,m,travel
126649,St. Giles's,141,191,St. Giles's,55.9493396,-3.1905294,Sights and sensations in Europe, Junius Henri,Browne,1871-01-01,m,non-fiction
126649,St. Giles's,141,191,St. Giles's,55.9493396,-3.1905294,Sights and sensations in Europe, Junius Henri,Browne,1871-01-01,m,travel
126510,Holyrood Palace,141,207,Holyrood Palace,55.952512,-3.173385,Sights and sensations in Europe, Junius Henri,Browne,1871-01-01,m,non-fiction
126510,Holyrood Palace,141,207,Holyrood Palace,55.952512,-3.173385,Sights and sensations in Europe, Junius Henri,Browne,1871-01-01,m,travel
127609,New Town,141,210,New Town,55.9583198,-3.1992422,Sights and sensations in Europe, Junius Henri,Browne,1871-01-01,m,non-fiction
127609,New Town,141,210,New Town,55.9583198,-3.1992422,Sights and sensations in Europe, Junius Henri,Browne,1871-01-01,m,travel
129186,Mons Meg,141,219,Mons Meg,55.9487741,-3.2001579,Sights and sensations in Europe, Junius Henri,Browne,1871-01-01,m,non-fiction
129186,Mons Meg,141,219,Mons Meg,55.9487741,-3.2001579,Sights and sensations in Europe, Junius Henri,Browne,1871-01-01,m,travel
126313,West End,141,700,West End,55.9528781,-3.2107041,Sights and sensations in Europe, Junius Henri,Browne,1871-01-01,m,non-fiction
126313,West End,141,700,West End,55.9528781,-3.2107041,Sights and sensations in Europe, Junius Henri,Browne,1871-01-01,m,travel
127499,Castle Hill,141,3581,Castle Hill,55.9489,-3.1954,Sights and sensations in Europe, Junius Henri,Browne,1871-01-01,m,non-fiction
127499,Castle Hill,141,3581,Castle Hill,55.9489,-3.1954,Sights and sensations in Europe, Junius Henri,Browne,1871-01-01,m,travel
127372,Magdalen Asylum,141,16538,Magdalen Asylum,55.938914,-3.22715,Sights and sensations in Europe, Junius Henri,Browne,1871-01-01,m,non-fiction
127372,Magdalen Asylum,141,16538,Magdalen Asylum,55.938914,-3.22715,Sights and sensations in Europe, Junius Henri,Browne,1871-01-01,m,travel
141285,Old Town,154,90,Old Town,55.9471293,-3.2002511,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141285,Old Town,154,90,Old Town,55.9471293,-3.2002511,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141155,Edinburgh,154,91,Edinburgh,55.949428,-3.192704,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141155,Edinburgh,154,91,Edinburgh,55.949428,-3.192704,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141298,Holyrood,154,185,Holyrood,55.9498473,-3.183502,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141298,Holyrood,154,185,Holyrood,55.9498473,-3.183502,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141339,Calton Hill,154,188,Calton Hill,55.9556726,-3.1824089,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141339,Calton Hill,154,188,Calton Hill,55.9556726,-3.1824089,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141303,St. Giles,154,202,St. Giles,55.9493396,-3.1905294,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141303,St. Giles,154,202,St. Giles,55.9493396,-3.1905294,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141289,High Street,154,205,High Street,55.9501,-3.1882,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141289,High Street,154,205,High Street,55.9501,-3.1882,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141309,Canongate,154,206,Canongate,55.9515,-3.1793,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141309,Canongate,154,206,Canongate,55.9515,-3.1793,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141314,Holyrood Palace,154,207,Holyrood Palace,55.952512,-3.173385,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141314,Holyrood Palace,154,207,Holyrood Palace,55.952512,-3.173385,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141296,New Town,154,210,New Town,55.9583198,-3.1992422,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141296,New Town,154,210,New Town,55.9583198,-3.1992422,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141324,Mons Meg,154,219,Mons Meg,55.9487741,-3.2001579,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141324,Mons Meg,154,219,Mons Meg,55.9487741,-3.2001579,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141283,Waverley Station,154,229,Waverley Station,55.951727,-3.191506,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141283,Waverley Station,154,229,Waverley Station,55.951727,-3.191506,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141305,Heart of Midlothian,154,255,Heart of Midlothian,55.9495655,-3.1914772,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141305,Heart of Midlothian,154,255,Heart of Midlothian,55.9495655,-3.1914772,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141279,Princes Street,154,567,Princes Street,55.9518,-3.1985,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141279,Princes Street,154,567,Princes Street,55.9518,-3.1985,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141326,Arthur's Seat,154,759,Arthur's Seat,55.94194,-3.153004,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141326,Arthur's Seat,154,759,Arthur's Seat,55.94194,-3.153004,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141307,Tolbooth,154,949,Tolbooth,55.949616,-3.191541,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141307,Tolbooth,154,949,Tolbooth,55.949616,-3.191541,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141214,The Causeway,154,1013,The Causeway,55.9424,-3.1471,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141214,The Causeway,154,1013,The Causeway,55.9424,-3.1471,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141297,St. Giles',154,1087,St. Giles',55.9493396,-3.1905294,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141297,St. Giles',154,1087,St. Giles',55.9493396,-3.1905294,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141355,Paul's Work,154,1639,Paul's Work,55.952685,-3.185354,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141355,Paul's Work,154,1639,Paul's Work,55.952685,-3.185354,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141313,Canongate Tolbooth,154,2458,Canongate Tolbooth,55.951472,-3.179895,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141313,Canongate Tolbooth,154,2458,Canongate Tolbooth,55.951472,-3.179895,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141292,Princes Street Gardens,154,2897,Princes Street Gardens,55.9497435,-3.2019502,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141292,Princes Street Gardens,154,2897,Princes Street Gardens,55.9497435,-3.2019502,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141337,Holyrood Abbey,154,3002,Holyrood Abbey,55.953122,-3.171594,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141337,Holyrood Abbey,154,3002,Holyrood Abbey,55.953122,-3.171594,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141344,Lord Nelson,154,3314,Lord Nelson,55.9738045,-3.1858283,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141344,Lord Nelson,154,3314,Lord Nelson,55.9738045,-3.1858283,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141340,National Monument,154,3567,National Monument,55.9549011,-3.1820043,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141340,National Monument,154,3567,National Monument,55.9549011,-3.1820043,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141233,Burns Monument,154,4847,Burns Monument,55.9534904,-3.1782952,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141233,Burns Monument,154,4847,Burns Monument,55.9534904,-3.1782952,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141304,Tron Church,154,6987,Tron Church,55.949965,-3.187833,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141304,Tron Church,154,6987,Tron Church,55.949965,-3.187833,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141323,Castlehill,154,8465,Castlehill,55.9489,-3.1954,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141323,Castlehill,154,8465,Castlehill,55.9489,-3.1954,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141343,Royal High School,154,17686,Royal High School,55.963909,-3.2847,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141343,Royal High School,154,17686,Royal High School,55.963909,-3.2847,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141481,Fountain Court,154,17694,Fountain Court,55.9529277,-3.2049305,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141481,Fountain Court,154,17694,Fountain Court,55.9529277,-3.2049305,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
141533,Bread Street,154,17697,Bread Street,55.9458,-3.2038,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,non-fiction
141533,Bread Street,154,17697,Bread Street,55.9458,-3.2038,From Irish Castles to French Châteaux, Norma Bright,Carson,01/01/1910,f,travel
143713,Old Town,158,90,Old Town,55.9471293,-3.2002511,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143713,Old Town,158,90,Old Town,55.9471293,-3.2002511,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143482,Edinburgh,158,91,Edinburgh,55.949428,-3.192704,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143482,Edinburgh,158,91,Edinburgh,55.949428,-3.192704,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143631,Holyrood,158,185,Holyrood,55.9498473,-3.183502,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143631,Holyrood,158,185,Holyrood,55.9498473,-3.183502,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143674,Calton Hill,158,188,Calton Hill,55.9556726,-3.1824089,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143674,Calton Hill,158,188,Calton Hill,55.9556726,-3.1824089,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143683,Firth of Forth,158,189,Firth of Forth,56.058,-3.0198,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143683,Firth of Forth,158,189,Firth of Forth,56.058,-3.0198,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143637,High Street,158,205,High Street,55.9501,-3.1882,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143637,High Street,158,205,High Street,55.9501,-3.1882,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143632,Holyrood Palace,158,207,Holyrood Palace,55.952512,-3.173385,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143632,Holyrood Palace,158,207,Holyrood Palace,55.952512,-3.173385,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143999,New Town,158,210,New Town,55.9583198,-3.1992422,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143999,New Town,158,210,New Town,55.9583198,-3.1992422,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143604,Leith,158,212,Leith,55.9757865,-3.1680197,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143604,Leith,158,212,Leith,55.9757865,-3.1680197,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143623,West Port,158,215,West Port,55.9464,-3.1999,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143623,West Port,158,215,West Port,55.9464,-3.1999,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143720,Bruntsfield Links,158,216,Bruntsfield Links,55.9409752,-3.1985839,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143720,Bruntsfield Links,158,216,Bruntsfield Links,55.9409752,-3.1985839,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143990,Castle Street,158,223,Castle Street,55.9521,-3.2033,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143990,Castle Street,158,223,Castle Street,55.9521,-3.2033,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143668,North Bridge,158,227,North Bridge,55.9518,-3.1883,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143668,North Bridge,158,227,North Bridge,55.9518,-3.1883,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143597,Cowgate,158,555,Cowgate,55.9487,-3.1876,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143597,Cowgate,158,555,Cowgate,55.9487,-3.1876,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143592,Canongate,158,564,Canongate,55.9523547,-3.1761031,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143592,Canongate,158,564,Canongate,55.9523547,-3.1761031,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143815,Princes Street,158,567,Princes Street,55.9518,-3.1985,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143815,Princes Street,158,567,Princes Street,55.9518,-3.1985,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143645,West End,158,700,West End,55.9528781,-3.2107041,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143645,West End,158,700,West End,55.9528781,-3.2107041,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143862,Edinburgh Castle,158,948,Edinburgh Castle,55.94867,-3.200924,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143862,Edinburgh Castle,158,948,Edinburgh Castle,55.94867,-3.200924,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143638,Tolbooth,158,949,Tolbooth,55.949616,-3.191541,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143638,Tolbooth,158,949,Tolbooth,55.949616,-3.191541,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143675,Leith Street,158,956,Leith Street,55.9549,-3.1869,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143675,Leith Street,158,956,Leith Street,55.9549,-3.1869,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143658,Lawnmarket,158,1077,Lawnmarket,55.9493,-3.1936,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143658,Lawnmarket,158,1077,Lawnmarket,55.9493,-3.1936,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143724,West Bow,158,1078,West Bow,55.9482,-3.1945,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143724,West Bow,158,1078,West Bow,55.9482,-3.1945,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143525,Grassmarket,158,1084,Grassmarket,55.946734,-3.19771,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143525,Grassmarket,158,1084,Grassmarket,55.946734,-3.19771,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143730,Potterrow,158,1092,Potterrow,55.9461,-3.189,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143730,Potterrow,158,1092,Potterrow,55.9461,-3.189,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143687,Dalkeith,158,1101,Dalkeith,55.8943342,-3.0713975,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143687,Dalkeith,158,1101,Dalkeith,55.8943342,-3.0713975,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143794,Haddington,158,1104,Haddington,55.952639,-2.800838,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143794,Haddington,158,1104,Haddington,55.952639,-2.800838,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143619,Musselburgh,158,1108,Musselburgh,55.942872,-3.048641,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143619,Musselburgh,158,1108,Musselburgh,55.942872,-3.048641,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143873,Linlithgow,158,1145,Linlithgow,55.976671,-3.585444,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143873,Linlithgow,158,1145,Linlithgow,55.976671,-3.585444,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
144230,Prestonpans,158,1199,Prestonpans,55.955002,-2.994515,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
144230,Prestonpans,158,1199,Prestonpans,55.955002,-2.994515,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143618,Portobello,158,1200,Portobello,55.9528635,-3.1145573,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143618,Portobello,158,1200,Portobello,55.9528635,-3.1145573,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143714,Arthur's Seat,158,1202,Arthur's Seat,55.943718,-3.154978,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143714,Arthur's Seat,158,1202,Arthur's Seat,55.943718,-3.154978,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
144120,Union Bank of Scotland,158,1235,Union Bank of Scotland,55.951246,-3.10828,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
144120,Union Bank of Scotland,158,1235,Union Bank of Scotland,55.951246,-3.10828,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143635,Old Tolbooth,158,1450,Old Tolbooth,55.949616,-3.191541,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143635,Old Tolbooth,158,1450,Old Tolbooth,55.949616,-3.191541,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143984,Candlemaker Row,158,1611,Candlemaker Row,55.946951,-3.192865,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143984,Candlemaker Row,158,1611,Candlemaker Row,55.946951,-3.192865,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143677,Calton,158,1624,Calton,55.9561687,-3.1744939,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143677,Calton,158,1624,Calton,55.9561687,-3.1744939,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143715,Braid Hills,158,1630,Braid Hills,55.9135184,-3.2013963,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143715,Braid Hills,158,1630,Braid Hills,55.9135184,-3.2013963,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143774,Paul's Work,158,1639,Paul's Work,55.952685,-3.185354,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143774,Paul's Work,158,1639,Paul's Work,55.952685,-3.185354,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143848,Hanover Street,158,1674,Hanover Street,55.9535,-3.1973,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143848,Hanover Street,158,1674,Hanover Street,55.9535,-3.1973,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143656,St Giles,158,1902,St Giles,55.9493396,-3.1905294,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143656,St Giles,158,1902,St Giles,55.9493396,-3.1905294,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143869,Scottish Parliament,158,2167,Scottish Parliament,55.951976,-3.175371,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143869,Scottish Parliament,158,2167,Scottish Parliament,55.951976,-3.175371,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143839,Parliament Square,158,3320,Parliament Square,55.9495,-3.1902,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143839,Parliament Square,158,3320,Parliament Square,55.9495,-3.1902,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143825,Royal Society of Edinburgh,158,5188,Royal Society of Edinburgh,55.953386,-3.196522,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143825,Royal Society of Edinburgh,158,5188,Royal Society of Edinburgh,55.953386,-3.196522,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143822,Castlehill,158,8465,Castlehill,55.9489,-3.1954,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143822,Castlehill,158,8465,Castlehill,55.9489,-3.1954,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
144001,Luckenbooths,158,8602,Luckenbooths,55.949755,-3.191029,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
144001,Luckenbooths,158,8602,Luckenbooths,55.949755,-3.191029,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
144170,Buccleuch Place,158,8657,Buccleuch Place,55.9429,-3.1865,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
144170,Buccleuch Place,158,8657,Buccleuch Place,55.9429,-3.1865,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143741,Pilrig,158,8674,Pilrig,55.9680589,-3.1817222,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143741,Pilrig,158,8674,Pilrig,55.9680589,-3.1817222,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143517,West Nicolson Street,158,8695,West Nicolson Street,55.9447,-3.185,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143517,West Nicolson Street,158,8695,West Nicolson Street,55.9447,-3.185,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143708,West Register Street,158,8707,West Register Street,55.9536,-3.1906,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143708,West Register Street,158,8707,West Register Street,55.9536,-3.1906,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143740,Leith Walk,158,8715,Leith Walk,55.9671,-3.1748,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143740,Leith Walk,158,8715,Leith Walk,55.9671,-3.1748,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143599,Drummond Street,158,8732,Drummond Street,55.9478,-3.1841,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143599,Drummond Street,158,8732,Drummond Street,55.9478,-3.1841,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143584,Causewayside,158,12107,Causewayside,55.9379,-3.1811,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143584,Causewayside,158,12107,Causewayside,55.9379,-3.1811,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143613,Black Bull Hotel,158,12527,Black Bull Hotel,55.955818,-2.775919,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143613,Black Bull Hotel,158,12527,Black Bull Hotel,55.955818,-2.775919,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143880,Kirknewton,158,12773,Kirknewton,55.8893833,-3.4216614,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143880,Kirknewton,158,12773,Kirknewton,55.8893833,-3.4216614,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143600,South College Street,158,13762,South College Street,55.947,-3.187,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143600,South College Street,158,13762,South College Street,55.947,-3.187,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
143603,Tolbooth Wynd,158,13781,Tolbooth Wynd,55.9743,-3.1708,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,non-fiction
143603,Tolbooth Wynd,158,13781,Tolbooth Wynd,55.9743,-3.1708,Memoirs of Robert Chambers, William,Chambers,1872-01-01,m,biography and autobiography
